571,Emídio José de Vasconcelos Pinto Ribeiro,2010-08-07 00:31:47
572,Carlos Manuel Marques da Silva,2010-08-07 00:31:48
573,Eufrásio Filipe Garcez José,2010-08-07 00:31:49
574,Rui Manuel Neto Paixão,2010-08-07 00:31:50
575,Ana Cristina Guerreiro Lopes Vieira,2010-08-07 00:31:51
576,Hélio Bexiga Viegas,2010-08-07 00:31:52
577,Cipriano Jose dos Santos Pisco,2010-08-07 00:31:53
578,Acílio Domingues Gala,2010-08-07 00:31:55
579,João Carlos da Silva Pinho,2010-08-07 00:31:56
580,Juvenal Alcides da Silva Costa,2010-08-07 00:31:58
581,Manuel Jose Flores Ferreira dos Ramos,2010-08-07 00:31:59
582,Maria da Conceição Seixas de Almeida,2010-08-07 00:32:00
583,Antonio Monteiro de Castro,2010-08-07 00:32:01
584,João Paulo de Castro Morais Gomes,2010-08-07 00:32:02
585,Carlos Manuel Azevedo Pina Vaz,2010-08-07 00:32:03
586,Carlos Henrique Azevedo Vieira Castro,2010-08-07 00:32:04
587,Maria Helena Sa Oliveira de Miranda Barbosa,2010-08-07 00:32:06
588,Diogo Pinto de Freitas do Amaral,2010-08-07 00:32:07
589,Luís Filipe Pais Beiroco,2010-08-07 00:32:08
590,Luís Afonso Cortez Rodrigues Queiró,2010-08-07 00:32:10
591,Manuel Maria de Menezes Pinto Machado,2010-08-07 00:32:11
592,João Manuel Caminha Dotti,2010-08-07 00:32:12
593,Luís Filipe Santos Ferreira Silva,2010-08-07 00:32:13
594,Luís Miguel Guerreiro Felix  António,2010-08-07 00:32:14
595,Nuno Jorge Lopes Correia da Silva,2010-08-07 00:32:15
596,Luciano Manuel Ferreira dos Anjos,2010-08-07 00:32:16
597,João Artur da Silva Correia de Freitas,2010-08-07 00:32:18
598,Ana Maria Ricou Casals,2010-08-07 00:32:22
599,António Joaquim Oliveira Nunes,2010-08-07 00:32:24
600,Daniel Gonçalves Bernardo,2010-08-07 00:32:25
601,Henrique da Cruz Pinheiro Machado,2010-08-07 00:32:26
602,Miguel Macedo Teixeira,2010-08-07 00:32:27
603,Jorge Manuel Soares Oliveira Alves,2010-08-07 00:32:29
604,Joaquim Manuel Pinto de Oliveira Castiajo,2010-08-07 00:32:30
605,Camilo dos Santos Mota,2010-08-07 00:32:31
606,António da Silva Rebelo,2010-08-07 00:32:35
607,Jose Carlos Temudo Martins,2010-08-07 00:32:36
608,Fernando Nelson Correa Mendes,2010-08-07 00:32:38
609,Orlando da Silva Nunes,2010-08-07 00:32:39
610,Maria Manuela de Jesus Gomes Rodrigues,2010-08-07 00:32:40
611,Manuel Alves Simões,2010-08-07 00:32:41
612,Maria Helena Falcão Ramos Ferreira Mourão,2010-08-07 00:32:46
613,António Bernardo Aranha da Gama Lobo Xavier,2010-08-07 00:32:47
614,Maria Celeste Lopes da Silva Correia,2010-08-07 00:32:49
615,Raul D' Assunção Pimenta Rêgo,2010-08-07 00:32:51
616,Manuel Garcia Correia,2010-08-07 00:32:52
617,Apolónia Maria Alberto Pereira Teixeira,2010-08-07 00:32:53
618,Guilherme Henrique Valente Rodrigues da Silva,2010-08-07 00:32:55
619,Emanuel Vasconcelos Jardim Fernandes,2010-08-07 00:32:57
620,José Guilherme Pereira Coelho dos Reis,2010-08-07 00:32:58
621,Ademar Luis Leite da Silva,2010-08-07 00:32:59
622,José Carlos Chuva Bagão,2010-08-07 00:33:01
623,António Manuel Monteiro Gonçalves,2010-08-07 00:33:02
624,Joaquim Jorge da Silva Pinto,2010-08-07 00:33:03
625,Agnelo Fonseca Tavares,2010-08-07 00:33:04
626,Valdemar Leite Duarte,2010-08-07 00:33:06
627,Maria de Fátima de Oliveira Ferreira,2010-08-07 00:33:07
628,António Manuel de Oliveira Guterres,2010-08-07 00:33:08
629,Pedro Augusto Cunha Pinto,2010-08-07 00:33:10
630,Manuel Silva Ribeiro de Almeida,2010-08-07 00:33:11
631,António Macieira Coelho,2010-08-07 00:33:12
632,Manuel Neves Tavares Oliveira,2010-08-07 00:33:13
633,Francisco Herminio Pires dos Santos,2010-08-07 00:33:15
634,Carlos Manuel da Cruz Lourenço,2010-08-07 00:33:16
635,António José Viana Basto,2010-08-07 00:33:17
636,Maria Virgínia Martins Laranjeiro Estorninho,2010-08-07 00:33:19
637,José Augusto Fernandes,2010-08-07 00:33:20
638,Maria Manuela Dias Abranches Ferreira Gil da Costa,2010-08-07 00:33:21
639,António Felix Calhau Valadas,2010-08-07 00:33:22
640,Paulo Alexandre Alves Ramalho,2010-08-07 00:33:24
641,Paulo Manuel Bernardes Moreira,2010-08-07 00:33:25
642,Ana Margarida Garcia Gameiro da Costa,2010-08-07 00:33:26
643,N/A,2010-08-07 00:33:30
644,Francisco José Gama Adão,2010-08-07 00:33:31
645,António Carlos de Sousa Pinto,2010-08-07 00:33:33
646,Marco António Ribeiro dos Santos Costa,2010-08-07 00:33:34
647,António Trindade Guedes,2010-08-07 00:33:36
648,António de Lima,2010-08-07 00:33:37
649,Amadeu da Silva Cruz,2010-08-07 00:33:38
650,José Carlos Melo de Oliveira,2010-08-07 00:33:39
651,José Nicolau Gonçalves,2010-08-07 00:33:40
652,Anibal dos Santos,2010-08-07 00:33:42
653,Juvenal da Silva,2010-08-07 00:33:43
654,Adriano Rosa Araujo Valente da Silva,2010-08-07 00:33:44
655,António João da Cunha Lopes,2010-08-07 00:33:45
656,António José dos Santos Oliveira,2010-08-07 00:33:46
657,Joaquim de Oliveira Rodrigues,2010-08-07 00:33:51
658,José Mário Ribeiro Silva,2010-08-07 00:33:52
659,Ivo Lopes da Graça Monteiro,2010-08-07 00:33:53
660,Carlos Alberto Fernandes Malainho,2010-08-07 00:33:55
661,João Augusto Cides Pinheiro,2010-08-07 00:33:56
662,Albano do Nascimento Gomes,2010-08-07 00:33:57
663,Alfredo Pinto da Silva,2010-08-07 00:33:59
664,Amândio Manuel Ferreira Melo,2010-08-07 00:34:00
665,Carla Sofia Massano Lopes de Carvalho,2010-08-07 00:34:01
666,Carlos Alberto Raposo de Santana Maia,2010-08-07 00:34:02
667,Maria Helena Fernandes Barateiro,2010-08-07 00:34:04
668,José Licínio Mateus Ferreira,2010-08-07 00:34:05
669,José António Vitorino Serra,2010-08-07 00:34:06
670,Mário Jorge da Costa Rodrigues Nunes,2010-08-07 00:34:07
671,António Jorge Moreira Portugal,2010-08-07 00:34:09
672,Diamantino Caeiro Teles,2010-08-07 00:34:10
673,João José Valverde,2010-08-07 00:34:12
674,Adriano Lopes Gomes Pimpao,2010-08-07 00:34:13
675,Manuel dos Santos Serra,2010-08-07 00:34:14
676,Júlio Filipe Pires Teixeira de Sousa,2010-08-07 00:34:16
677,Manuel José Mártires Rodrigues,2010-08-07 00:34:17
678,Eurico Manel das Neves Henriques Mendes,2010-08-07 00:34:18
679,Alfredo Carreira Ferreira,2010-08-07 00:34:20
680,José Manuel Carraça da Silva,2010-08-07 00:34:21
681,Rui Couceiro Neto da Silva,2010-08-07 00:34:22
682,José Miguel Abreu de Figueiredo Medeiros,2010-08-07 00:34:24
683,Carlos Manuel Jesus Rodrigues Madaleno,2010-08-07 00:34:26
684,Henrique Jose Cabrita Franco,2010-08-07 00:34:27
685,Jorge Manuel Faria da Costa Oliveira,2010-08-07 00:34:33
686,Rui Manuel de Sousa Vicente,2010-08-07 00:34:35
687,Carlos Manuel Simoes da Silva,2010-08-07 00:36:48
688,Maria Irene Marques Veloso,2010-08-07 00:36:50
689,Jorge Manuel Damas Martins Rato,2010-08-07 00:36:51
690,Gertrudes da Conceiçao Loureiro Jorge,2010-08-07 00:36:52
691,Nuno Manuel Pereira Baltazar Mendes,2010-08-07 00:36:53
692,Ana Manuela de Castro Coucello,2010-08-07 00:36:57
693,João Carlos Duarte Cunha,2010-08-07 00:36:58
694,Mário Albino Isidoro dos Santos,2010-08-07 00:36:59
695,Maria da Luz Gameiro Beja Ferreira Rosinha,2010-08-07 00:37:00
696,José Luís Gonçalves da Rocha,2010-08-07 00:37:01
697,Teresa Olga Monteiro Lopes Tropa,2010-08-07 00:37:02
698,Francisco Teixeira Pereira Soares,2010-08-07 00:37:03
699,Carlos Alberto da Silva,2010-08-07 00:37:04
701,Maria Teresa Vieira Bastos Ramos Ambrósio,2010-08-07 00:37:06
702,Virgílio Alberto Meira Soares,2010-08-07 00:37:07
703,Carlos Manuel Cardoso Lopes,2010-08-07 00:37:09
704,Maria da Conceição Quaresma Caldeira Conde da Silva,2010-08-07 00:37:10
705,Maria Helena Lopes Monteiro de Sousa,2010-08-07 00:37:11
706,Maria Eugénia de Mendonça P.de Gouveia Arnaut Gonçalves,2010-08-07 00:37:12
707,João Luís Gomes Durão,2010-08-07 00:37:13
708,Fernanda Maria dos Santos Ribeiro,2010-08-07 00:37:14
709,Fernando Jorge Marques dos Santos,2010-08-07 00:37:15
710,Maria Luisa Ribeiro de Sousa Tadeu,2010-08-07 00:37:16
711,António Maria da Silva Tiago,2010-08-07 00:37:17
712,Ângela Maria da Silva de Almeida Miranda,2010-08-07 00:37:18
713,José Joaquim Pinto da Conceição,2010-08-07 00:37:19
714,Aniíal José  de Jesus Agostinho,2010-08-07 00:37:20
715,Nuno Rodrigo Martins Portas,2010-08-07 00:37:21
716,Rodrigo Vieira de Oliveira,2010-08-07 00:37:25
717,Abílio Pereira dos Santos,2010-08-07 00:37:26
718,Henrique Manuel da Silva Calisto,2010-08-07 00:37:28
719,Fernando Oliveira Caetano,2010-08-07 00:37:29
720,Álvaro Beleza de Vasconcelos,2010-08-07 00:37:30
721,Maria Virgínia Boa Morte Leitão Amaro Bacalhau,2010-08-07 00:37:31
722,Paulo José Fernandes Pedroso,2010-08-07 00:37:33
723,Fernando Manuel Padrao Saraiva de Carvalho,2010-08-07 00:37:34
724,Maria Madalena Afonso Alves Pereira,2010-08-07 00:37:35
725,Manuel Joao Biatriz Afonso,2010-08-07 00:37:36
726,Agostinho Boalhosa de Freitas,2010-08-07 00:37:37
727,Artur Avelino Lima da Cruz,2010-08-07 00:37:38
728,Rosalina Maria Barbosa Martins,2010-08-07 00:37:40
729,Fernando Agustinho da Costa Barbosa,2010-08-07 00:37:41
730,Jorge Manuel das Neves Lopes,2010-08-07 00:37:42
731,António Gonçalves Lopes,2010-08-07 00:37:43
732,António Augusto Ferreira Gomes,2010-08-07 00:37:44
733,Miguel Bernardo Ginestal Machado Monteiro Albuquerque,2010-08-07 00:37:46
734,João Duarte da Silva Ferreira da Cruz,2010-08-07 00:37:48
735,Orlando Julio de Mira Godinho Brito,2010-08-07 00:37:49
736,Manuel Joao Leitao Ferreira Dias,2010-08-07 00:37:50
737,Manuel Jorge Dias Teixeira,2010-08-07 00:37:51
738,Manuel Maria Ferreira Carrilho,2010-08-07 00:37:52
739,Luís António Vieira de Brito de Azevedo,2010-08-07 00:37:53
740,Gui Manuel Machado Menezes,2010-08-07 00:37:54
741,Maria de Lurdes Ferreira Cabral de Sousa,2010-08-07 00:37:55
742,Maria das Mercês da Cunha Albuquerque Coelho,2010-08-07 00:37:56
743,João André Camacho Escórcio,2010-08-07 00:37:57
744,Gil Tristao Cardoso de Freitas França,2010-08-07 00:37:58
745,João da Silva de Azevedo de Freitas,2010-08-07 00:37:59
746,Manuel Guilherme Andrade Ferreira de Melo,2010-08-07 00:38:01
747,João Manuel Rocha da Silva,2010-08-07 00:38:02
748,Mário de Melo dos Santos Barradas,2010-08-07 00:38:03
749,Manuel Andre Piteira Espenica,2010-08-07 00:38:04
750,Frederico Jose da Silva da Gama Carvalho,2010-08-07 00:38:05
751,José de Sousa Saramago,2010-08-07 00:38:06
752,Maria Manuela Franco Esteves,2010-08-07 00:38:07
753,Arménio Horácio Alves Carlos,2010-08-07 00:38:08
754,António José dos Santos Gonçalves,2010-08-07 00:38:09
755,Luís Filipe Barbosa Cardoso,2010-08-07 00:38:10
756,Feliciano Marques Martins da Cruz David,2010-08-07 00:38:11
757,Maria Inês Gomes Rodrigues Fontinha,2010-08-07 00:38:12
758,Joaquim dos Santos Bandeiras Santinhos,2010-08-07 00:38:14
759,Rogério António Fernandes,2010-08-07 00:38:15
760,Ana Paula da Silva Coelho,2010-08-07 00:38:16
761,Alexandrino Augusto Saldanha,2010-08-07 00:38:17
762,Maria Clementina Mota Diniz,2010-08-07 00:38:19
763,Demetrio Carlos Alves,2010-08-07 00:38:20
764,Orlando Gaspar Guerreiro de Almeida,2010-08-07 00:38:22
765,Rui Manuel Carvalho Godinho,2010-08-07 00:38:23
766,António Lopes Bogalho,2010-08-07 00:38:24
767,Urbano Augusto Tavares Rodrigues,2010-08-07 00:38:25
768,Vítor Manuel Bastos,2010-08-07 00:38:26
769,Luís Nuno Pinheiro de Azevedo,2010-08-07 00:38:28
770,Jorge Manuel Rosado Marques Peixinho,2010-08-07 00:38:29
771,Alice de Jesus Vieira Vassalo Pereira da Fonseca,2010-08-07 00:38:30
772,Francisco Agostinho de Jesus da Silva,2010-08-07 00:38:31
773,Artur Ramon da Rocha de La Féria,2010-08-07 00:38:33
774,Paulo Jorge de Agostinho Trindade,2010-08-07 00:38:34
775,Lino Paz Paulo Bicho,2010-08-07 00:38:35
776,Maria Elmina Gouveia Barreira Lopes,2010-08-07 00:38:36
777,Maria Feliciadade dos Santos Montoito,2010-08-07 00:38:38
778,Carlos Alberto Fernandes Braga,2010-08-07 00:38:39
779,Albertino Flores Santana,2010-08-07 00:38:40
780,José Luís Teixeira Ferreira,2010-08-07 00:38:42
781,António Manuel da Mota Celorico Moreira,2010-08-07 00:38:43
782,Armando da Cruz Faria,2010-08-07 00:38:45
783,Maria Olinda Marques Nunes Matos,2010-08-07 00:38:46
784,Maria Fernanda Mamede de Padua Lapa,2010-08-07 00:38:47
785,João Manuel Carvalho da Graça,2010-08-07 00:38:48
786,Maria Emília Fernandes de Campos,2010-08-07 00:38:53
787,Anabela de Oliveira Feliciano,2010-08-07 00:38:54
788,José Manuel Marques Casimiro,2010-08-07 00:38:55
789,Maria Manuela dos Santos Ferreira Cunha,2010-08-07 00:38:57
790,Carlos António Lopes Tomé,2010-08-07 00:38:58
791,Paulo Filipe Fernandes Ferreira Chora,2010-08-07 00:38:59
792,Carlos Manuel Godinho Matias,2010-08-07 00:39:01
793,João Manuel Pereira,2010-08-07 00:39:02
794,Jorge Mendes Rivotti,2010-08-07 00:39:03
795,Manuel Martins Jorge Costa,2010-08-07 00:39:04
796,Anabela Botelho Amaro Almeida,2010-08-07 00:39:05
797,João Filipe da Silva Ricardo,2010-08-07 00:39:07
798,Oscar Luso de Freitas Lopes,2010-08-07 00:39:08
799,Maria João Pacheco Gonçalves,2010-08-07 00:39:09
800,Maria Helena Guimaraes de Medina,2010-08-07 00:39:11
801,Emílio Fernando Alves Peres,2010-08-07 00:39:12
802,Mário David Ferreirinha Soares,2010-08-07 00:39:13
803,João Pedro Furtado da Cunha Semedo,2010-08-07 00:39:15
804,Alberto Augusto Martins da Silva Andrade,2010-08-07 00:39:16
805,Manuel Joaquim da Silva Vieira Mendes,2010-08-07 00:39:17
806,Lídia Marisa Azevedo Silva Torres,2010-08-07 00:39:19
807,António da Silva Mota,2010-08-07 00:39:20
808,Manuel Antonio Teixeira de Freitas,2010-08-07 00:39:21
809,Rosa de Oliveira Dias,2010-08-07 00:39:22
810,Jorge Manuel Silva Pinto,2010-08-07 00:39:23
811,Rui Pedro de Araujo Sá,2010-08-07 00:39:25
812,Luís Jorge de Oliveira Dias,2010-08-07 00:39:26
813,Maria Glória Ferreira de Oliveira Salvador Aluet,2010-08-07 00:39:27
814,José Manuel Machado de Castro,2010-08-07 00:39:28
815,José Fernando Araujo Calçada,2010-08-07 00:39:29
816,José António da Silva Pinto,2010-08-07 00:39:31
817,Manuel Alfredo da Rocha Maia,2010-08-07 00:39:32
818,Maria Merlinde Dafonseca Magalhaes Madureira,2010-08-07 00:39:33
819,Armando Henrique Batista Gomes de Sá,2010-08-07 00:39:34
820,Anni Gunther Nonell,2010-08-07 00:39:35
821,Bernardino Zeferino de Castro Neto,2010-08-07 00:39:37
822,Maria Conceição Morais Mendes,2010-08-07 00:39:38
823,Serafim Ferreira Nunes,2010-08-07 00:39:39
824,Albano da Silva Ribeiro,2010-08-07 00:39:40
825,José António Alves de Carvalho Barrias,2010-08-07 00:39:42
826,José Paulo Serralheiro,2010-08-07 00:39:43
827,Henrique Nunes Lemos,2010-08-07 00:39:44
828,Antonio Luis Pimenta Dias,2010-08-07 00:39:45
829,Maria Eduarda Vieira Martins Nicolau Ferreira,2010-08-07 00:39:47
830,Álvaro dos Santos Pinto,2010-08-07 00:39:48
831,Marta Maria Martinho Lourenço,2010-08-07 00:39:50
832,Paulo Manuel da Silva Gonçalves Rodrigues,2010-08-07 00:39:51
833,Vicente José Rosado Merendas,2010-08-07 00:39:52
834,Heloísa Augusta Baião de Brito Apolónia,2010-08-07 00:39:55
835,Sérgio Brígido Martins,2010-08-07 00:39:56
836,Maria Helena Vinagre Bento Santos,2010-08-07 00:39:58
837,Edgar Marques Pereira,2010-08-07 00:39:59
838,Arnaldo Jose Cardoso Fernandes,2010-08-07 00:40:00
839,Pedro Manuel Bastos Rodrigues Soares,2010-08-07 00:40:02
840,Álvaro José de Oliveira Saraiva,2010-08-07 00:40:04
841,Manuel da Fonseca Martins,2010-08-07 00:40:05
842,Álvaro de Almeida Rosa,2010-08-07 00:40:07
843,José Luís Rebocho de Albuquerque Cristo,2010-08-07 00:40:08
844,Victor Augusto Pereira dos Santos,2010-08-07 00:40:09
845,João Pedro Simões Dias,2010-08-07 00:40:11
846,José Luís Catela Reis,2010-08-07 00:40:12
847,Albano Augusto Duarte Martins,2010-08-07 00:40:13
848,Carlos Alberto de Jesus Moreira,2010-08-07 00:40:17
849,Alfredo José Violante Correia de Araújo,2010-08-07 00:40:18
850,Joaquim Augusto Ferreira Nadais,2010-08-07 00:40:20
851,Vítor José Pedrosa da Silva,2010-08-07 00:40:21
852,Benjamim Teixeira,2010-08-07 00:40:23
853,Júlio Esteves Dias,2010-08-07 00:40:24
854,Rosária Maria Pereira de Oliveira,2010-08-07 00:40:25
855,Jorge Manuel Peixoto Ribeiro Pereira,2010-08-07 00:40:26
856,João Almeida Alves,2010-08-07 00:40:27
857,José Batista Queirós,2010-08-07 00:40:29
858,Maria Eulália Fergueiras Lobo Palmeira Alvares de Lima,2010-08-07 00:40:30
859,Durval Antonio da Fonseca e Castro Ferreira,2010-08-07 00:43:37
860,Artur Gomes de Sousa,2010-08-07 00:43:38
861,Maria Armandina Gonçalves Magalhaes da Silva Teixeira,2010-08-07 00:43:39
862,Manuel José Costa de Carvalho e Sousa,2010-08-07 00:43:40
863,António Batista de Macedo Fernandes,2010-08-07 00:43:41
864,João Augusto Pinto Vilarinho Rodrigues,2010-08-07 00:43:42
865,Jorge Filipe Correia de Sousa Marques,2010-08-07 00:43:43
960,Abílio de Almeida Cardoso,2010-08-07 00:43:46
961,Maria João Diniz Dias,2010-08-07 00:43:47
962,José Gouveia dos Santos,2010-08-07 00:43:51
963,Oscar de Azevedo Damas,2010-08-07 00:43:52
964,Luís Fernando da Veiga Pires,2010-08-07 00:43:53
965,João Paulo Coelho Magalhães,2010-08-07 00:43:54
1060,Maria Adelaide Santos Pereira Alves,2010-08-07 00:43:59
1061,Maria Rosa Monteiro Rabiais,2010-08-07 00:44:00
1062,Maria Helena Zaira Diniz de Aiala Serodio Pereira,2010-08-07 00:44:01
973,Levi da Silva Esteves,2010-08-07 00:44:02
974,Maria Manuel Cabrita e Cunha,2010-08-07 00:44:04
1160,Umberto Pereira Pacheco,2010-08-07 00:44:06
1260,Fernando Manuel dos Santos Gomes,2010-08-07 00:44:06
1161,José Tomás Vasques,2010-08-07 00:44:07
976,Ana Maria Feliciano  José,2010-08-07 00:44:09
977,Armando Prata Palitos,2010-08-07 00:44:10
1164,Artur Miguel Claro da Fonseca Mora Coelho,2010-08-07 00:44:11
1165,Raimundo Pedro Narciso,2010-08-07 00:44:12
1263,Maria Jesuína Carrilho Bernardo,2010-08-07 00:44:13
1167,Natalina Nunes Esteves Pires Tavares de Moura,2010-08-07 00:44:14
982,Orlando Jorge Ribeiro da Silva Nunes,2010-08-07 00:44:16
983,Fernando Jose Monteiro Bessa Rebelo,2010-08-07 00:44:17
984,Maria Helena Pereira de Oliveira e Meneses Pereira,2010-08-07 00:44:18
1170,Rui José da Costa Pereira,2010-08-07 00:44:19
1268,Joaquim Barbosa Ferreira Couto,2010-08-07 00:44:20
1078,Artur Jose Bento Malheiro,2010-08-07 00:44:22
1079,Rosa da Saude Coelho,2010-08-07 00:44:23
1174,Joaquim Luis Bento Feliz,2010-08-07 00:44:24
1175,Alexandre Martins Machado Sargento,2010-08-07 00:44:25
1273,José Fernando Rabaça Barradas e Silva,2010-08-07 00:44:27
1177,Manuel Ferreira Jerónimo,2010-08-07 00:44:28
1178,António Alberto Almada Guerra,2010-08-07 00:44:29
1179,Rui Manuel Soutullo Iglesias Costal,2010-08-07 00:44:30
1180,António Manuel Dias Baptista,2010-08-07 00:44:32
1088,José Luis Amaro Caixaria,2010-08-07 00:44:33
1089,Rui Manuel Nogueira Simões,2010-08-07 00:44:34
1278,Augusto Ernesto Santos Silva,2010-08-07 00:44:35
996,Manuel Fernando Morgado Carvoeiro,2010-08-07 00:44:37
998,Luís Filipe Rodrigues Gomes,2010-08-07 00:44:39
999,António José Salgado Almeida,2010-08-07 00:44:40
1000,António Luís Oliveira Cunha,2010-08-07 00:44:41
1001,José Miguel da Silva Lopes,2010-08-07 00:44:43
1094,Franklin Nuno Rodrigues Lima,2010-08-07 00:44:44
1003,Maria Júlia dos Santos Mourão do Vale,2010-08-07 00:44:45
1288,Augusto Torres Boucinha,2010-08-07 00:44:46
1289,Fernando Jose de Moura e Silva,2010-08-07 00:44:48
1195,Jesofredo Serra da Silva,2010-08-07 00:44:49
1290,Álvaro António Magalhães Ferrão de Castello-Branco,2010-08-07 00:44:50
1291,Paula Cristina Ponces Rodrigues de Castro Camanho,2010-08-07 00:44:51
1292,José Quinteiro Lopes,2010-08-07 00:44:52
1293,Zélia Baguim Tato Macedo Teixeira,2010-08-07 00:44:53
1011,Filomena Maria Beirao Mortagua Salgado Freitas Bordalo,2010-08-07 00:44:54
1012,Jorge Manuel Lopes Moreira da Silva,2010-08-07 00:44:56
1013,João Manuel Lobo de Araújo,2010-08-07 00:44:57
1105,João Paes de Sande e Castro,2010-08-07 00:44:58
1298,José Maria Corte Real Vieira de Meireles,2010-08-07 00:44:59
1107,Rui Pedro de Jesus Rodrigues,2010-08-07 00:45:00
1206,Aires Manuel Jacinto de Carvalho,2010-08-07 00:45:03
